indivisible tag,text_child,image_child,href_child,date_time_child
"<img src=""https://m.media-amazon.com/images/M/MV5BMmExNzU2ZWMtYzUwYi00YmM2LTkxZTQtNmVhNjY0NTMyMWI2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Capernaum"">,<a href=""/title/tt8267604/"" title=""Nadine Labaki (dir.), Zain Al Rafeea, Yordanos Shiferaw"">Capernaum</a>,<span class=""secondaryInfo"">(2018)</span>","[None, 'Capernaum', '(2018)']","https://m.media-amazon.com/images/M/MV5BMmExNzU2ZWMtYzUwYi00YmM2LTkxZTQtNmVhNjY0NTMyMWI2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt8267604/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Star Wars: Episode VI - Return of the Jedi"">,<a href=""/title/tt0086190/"" title=""Richard Marquand (dir.), Mark Hamill, Harrison Ford"">Star Wars: Episode VI - Return of the Jedi</a>,<span class=""secondaryInfo"">(1983)</span>","[None, 'Star Wars: Episode VI - Return of the Jedi', '(1983)']","https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0086190/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""2001: A Space Odyssey"">,<a href=""/title/tt0062622/"" title=""Stanley Kubrick (dir.), Keir Dullea, Gary Lockwood"">2001: A Space Odyssey</a>,<span class=""secondaryInfo"">(1968)</span>","[None, '2001: A Space Odyssey', '(1968)']","https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0062622/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Eternal Sunshine of the Spotless Mind"">,<a href=""/title/tt0338013/"" title=""Michel Gondry (dir.), Jim Carrey, Kate Winslet"">Eternal Sunshine of the Spotless Mind</a>,<span class=""secondaryInfo"">(2004)</span>","[None, 'Eternal Sunshine of the Spotless Mind', '(2004)']","https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0338013/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Come and See"">,<a href=""/title/tt0091251/"" title=""Elem Klimov (dir.), Aleksey Kravchenko, Olga Mironova"">Come and See</a>,<span class=""secondaryInfo"">(1985)</span>","[None, 'Come and See', '(1985)']","https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0091251/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Reservoir Dogs"">,<a href=""/title/tt0105236/"" title=""Quentin Tarantino (dir.), Harvey Keitel, Tim Roth"">Reservoir Dogs</a>,<span class=""secondaryInfo"">(1992)</span>","[None, 'Reservoir Dogs', '(1992)']","https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0105236/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_UY67_CR1,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Hunt"">,<a href=""/title/tt2106476/"" title=""Thomas Vinterberg (dir.), Mads Mikkelsen, Thomas Bo Larsen"">The Hunt</a>,<span class=""secondaryInfo"">(2012)</span>","[None, 'The Hunt', '(2012)']","https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_UY67_CR1,0,45,67_AL_.jpg,,",",/title/tt2106476/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Lawrence of Arabia"">,<a href=""/title/tt0056172/"" title=""David Lean (dir.), Peter O'Toole, Alec Guinness"">Lawrence of Arabia</a>,<span class=""secondaryInfo"">(1962)</span>","[None, 'Lawrence of Arabia', '(1962)']","https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0056172/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Citizen Kane"">,<a href=""/title/tt0033467/"" title=""Orson Welles (dir.), Orson Welles, Joseph Cotten"">Citizen Kane</a>,<span class=""secondaryInfo"">(1941)</span>","[None, 'Citizen Kane', '(1941)']","https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0033467/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""M"">,<a href=""/title/tt0022100/"" title=""Fritz Lang (dir.), Peter Lorre, Ellen Widmann"">M</a>,<span class=""secondaryInfo"">(1931)</span>","[None, 'M', '(1931)']","https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0022100/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Ikiru"">,<a href=""/title/tt0044741/"" title=""Akira Kurosawa (dir.), Takashi Shimura, Nobuo Kaneko"">Ikiru</a>,<span class=""secondaryInfo"">(1952)</span>","[None, 'Ikiru', '(1952)']","https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0044741/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""North by Northwest"">,<a href=""/title/tt0053125/"" title=""Alfred Hitchcock (dir.), Cary Grant, Eva Marie Saint"">North by Northwest</a>,<span class=""secondaryInfo"">(1959)</span>","[None, 'North by Northwest', '(1959)']","https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0053125/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Apartment"">,<a href=""/title/tt0053604/"" title=""Billy Wilder (dir.), Jack Lemmon, Shirley MacLaine"">The Apartment</a>,<span class=""secondaryInfo"">(1960)</span>","[None, 'The Apartment', '(1960)']","https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0053604/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Vertigo"">,<a href=""/title/tt0052357/"" title=""Alfred Hitchcock (dir.), James Stewart, Kim Novak"">Vertigo</a>,<span class=""secondaryInfo"">(1958)</span>","[None, 'Vertigo', '(1958)']","https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0052357/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Amélie"">,<a href=""/title/tt0211915/"" title=""Jean-Pierre Jeunet (dir.), Audrey Tautou, Mathieu Kassovitz"">Amélie</a>,<span class=""secondaryInfo"">(2001)</span>","[None, 'Amélie', '(2001)']","https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0211915/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Double Indemnity"">,<a href=""/title/tt0036775/"" title=""Billy Wilder (dir.), Fred MacMurray, Barbara Stanwyck"">Double Indemnity</a>,<span class=""secondaryInfo"">(1944)</span>","[None, 'Double Indemnity', '(1944)']","https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0036775/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""A Clockwork Orange"">,<a href=""/title/tt0066921/"" title=""Stanley Kubrick (dir.), Malcolm McDowell, Patrick Magee"">A Clockwork Orange</a>,<span class=""secondaryInfo"">(1971)</span>","[None, 'A Clockwork Orange', '(1971)']","https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0066921/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Full Metal Jacket"">,<a href=""/title/tt0093058/"" title=""Stanley Kubrick (dir.), Matthew Modine, R. Lee Ermey"">Full Metal Jacket</a>,<span class=""secondaryInfo"">(1987)</span>","[None, 'Full Metal Jacket', '(1987)']","https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0093058/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Scarface"">,<a href=""/title/tt0086250/"" title=""Brian De Palma (dir.), Al Pacino, Michelle Pfeiffer"">Scarface</a>,<span class=""secondaryInfo"">(1983)</span>","[None, 'Scarface', '(1983)']","https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0086250/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Incendies"">,<a href=""/title/tt1255953/"" title=""Denis Villeneuve (dir.), Lubna Azabal, Mélissa Désormeaux-Poulin"">Incendies</a>,<span class=""secondaryInfo"">(2010)</span>","[None, 'Incendies', '(2010)']","https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt1255953/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Hamilton"">,<a href=""/title/tt8503618/"" title=""Thomas Kail (dir.), Lin-Manuel Miranda, Phillipa Soo"">Hamilton</a>,<span class=""secondaryInfo"">(2020)</span>","[None, 'Hamilton', '(2020)']","https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt8503618/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYjZjNTJlZGUtZTE1Ny00ZDc4LTgwYjUtMzk0NDgwYzZjYTk1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR1,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Heat"">,<a href=""/title/tt0113277/"" title=""Michael Mann (dir.), Al Pacino, Robert De Niro"">Heat</a>,<span class=""secondaryInfo"">(1995)</span>","[None, 'Heat', '(1995)']","https://m.media-amazon.com/images/M/MV5BYjZjNTJlZGUtZTE1Ny00ZDc4LTgwYjUtMzk0NDgwYzZjYTk1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR1,0,45,67_AL_.jpg,,",",/title/tt0113277/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYjBkM2RjMzItM2M3Ni00N2NjLWE3NzMtMGY4MzE4MDAzMTRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Up"">,<a href=""/title/tt1049413/"" title=""Pete Docter (dir.), Edward Asner, Jordan Nagai"">Up</a>,<span class=""secondaryInfo"">(2009)</span>","[None, 'Up', '(2009)']","https://m.media-amazon.com/images/M/MV5BYjBkM2RjMzItM2M3Ni00N2NjLWE3NzMtMGY4MzE4MDAzMTRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt1049413/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""To Kill a Mockingbird"">,<a href=""/title/tt0056592/"" title=""Robert Mulligan (dir.), Gregory Peck, John Megna"">To Kill a Mockingbird</a>,<span class=""secondaryInfo"">(1962)</span>","[None, 'To Kill a Mockingbird', '(1962)']","https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0056592/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Sting"">,<a href=""/title/tt0070735/"" title=""George Roy Hill (dir.), Paul Newman, Robert Redford"">The Sting</a>,<span class=""secondaryInfo"">(1973)</span>","[None, 'The Sting', '(1973)']","https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0070735/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""A Separation"">,<a href=""/title/tt1832382/"" title=""Asghar Farhadi (dir.), Payman Maadi, Leila Hatami"">A Separation</a>,<span class=""secondaryInfo"">(2011)</span>","[None, 'A Separation', '(2011)']","https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt1832382/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Metropolis"">,<a href=""/title/tt0017136/"" title=""Fritz Lang (dir.), Brigitte Helm, Alfred Abel"">Metropolis</a>,<span class=""secondaryInfo"">(1927)</span>","[None, 'Metropolis', '(1927)']","https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0017136/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""L.A. Confidential"">,<a href=""/title/tt0119488/"" title=""Curtis Hanson (dir.), Kevin Spacey, Russell Crowe"">L.A. Confidential</a>,<span class=""secondaryInfo"">(1997)</span>","[None, 'L.A. Confidential', '(1997)']","https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0119488/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Die Hard"">,<a href=""/title/tt0095016/"" title=""John McTiernan (dir.), Bruce Willis, Alan Rickman"">Die Hard</a>,<span class=""secondaryInfo"">(1988)</span>","[None, 'Die Hard', '(1988)']","https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0095016/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Taxi Driver"">,<a href=""/title/tt0075314/"" title=""Martin Scorsese (dir.), Robert De Niro, Jodie Foster"">Taxi Driver</a>,<span class=""secondaryInfo"">(1976)</span>","[None, 'Taxi Driver', '(1976)']","https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0075314/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BY2Q0ODg4ZmItNDZiYi00ZWY5LTg2NzctNmYwZjA5OThmNzE1XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Indiana Jones and the Last Crusade"">,<a href=""/title/tt0097576/"" title=""Steven Spielberg (dir.), Harrison Ford, Sean Connery"">Indiana Jones and the Last Crusade</a>,<span class=""secondaryInfo"">(1989)</span>","[None, 'Indiana Jones and the Last Crusade', '(1989)']","https://m.media-amazon.com/images/M/MV5BY2Q0ODg4ZmItNDZiYi00ZWY5LTg2NzctNmYwZjA5OThmNzE1XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0097576/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Snatch"">,<a href=""/title/tt0208092/"" title=""Guy Ritchie (dir.), Jason Statham, Brad Pitt"">Snatch</a>,<span class=""secondaryInfo"">(2000)</span>","[None, 'Snatch', '(2000)']","https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0208092/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Bicycle Thieves"">,<a href=""/title/tt0040522/"" title=""Vittorio De Sica (dir.), Lamberto Maggiorani, Enzo Staiola"">Bicycle Thieves</a>,<span class=""secondaryInfo"">(1948)</span>","[None, 'Bicycle Thieves', '(1948)']","https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0040522/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Like Stars on Earth"">,<a href=""/title/tt0986264/"" title=""Aamir Khan (dir.), Darsheel Safary, Aamir Khan"">Like Stars on Earth</a>,<span class=""secondaryInfo"">(2007)</span>","[None, 'Like Stars on Earth', '(2007)']","https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg,,",",/title/tt0986264/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""1917"">,<a href=""/title/tt8579674/"" title=""Sam Mendes (dir.), Dean-Charles Chapman, George MacKay"">1917</a>,<span class=""secondaryInfo"">(2019)</span>","[None, '1917', '(2019)']","https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt8579674/,",",,"
